Company Name,UID,Entity Name,Alias,Start Date,End Date,Has Ended,LinkedIn Url,Wiki Url,Other Url,Start Date Assumed,Start Year,Start Month,Start Day,End Date Assumed,End Year,End Month,End Day,
KLA Corporation,EQT-262732,VLSI Standards Incorporation,VLSI Standards Incorporation,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=6946675,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,"Nanomechanics, Incorporation","Nanomechanics, Incorporation",11-Jul-18,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=414457821,FALSE,2018,7,11,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Malaysia Sdn bhd,KLA Tencor Malaysia Sdn bhd,,,,,,https://www.bloomberg.com/research/stocks/%5Cprivate/snapshot.asp?privcapId=35445632,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,ICOS Vision Systems NV,ICOS Vision Systems NV,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62103217,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Software India Private Limited,KLA Tencor Software India Private Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=35445874,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KT Venture Group LLC,KT Venture Group LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=2083788,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Singapore Private Limited,KLA Tencor  Singapore Private Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=23185395,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,ICOS Vision Systems Limited,ICOS Vision Systems Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62105579,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor International Corporation,KLA Tencor International Corporation,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor France SARL,KLA Tencor France SARL,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,CAPRES AS,CAPRES AS,17-Mar-19,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=6233451,FALSE,2019,3,17,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Japan Limited,KLA Tencor Japan Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=5503868,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,Zeta Instruments Inc,Zeta Instruments Inc,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor MIE GmbH,KLA Tencor MIE GmbH,01-Oct-08,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=5704485,FALSE,2008,10,1,TRUE,-,-,-,
KLA Corporation,EQT-262732,Kla Instruments SA,Kla Instruments SA,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=285237951,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Service Limited,KLA Tencor  Service Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor MIE Holdings Verwaltungs GmbH,KLA Tencor MIE Holdings Verwaltungs GmbH,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor MIE Jena GmbH,KLA Tencor MIE Jena GmbH,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62105215,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor MIE Holdings Sarl,KLA Tencor MIE Holdings Sarl,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Italy SRL,KLA Tencor Italy SRL,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=35445279,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KT Venture Group II LLC,KT Venture Group II LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=231018671,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,ICOS Vision Systems GmbH,ICOS Vision Systems GmbH,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=113671254,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,ICOS Vision Systems Shenzhen Company Limited,ICOS Vision Systems Shenzhen Company Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=62104015,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,ICOS Vision Systems Private Limited,ICOS Vision Systems Private Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62122816,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor MIE Sarl,KLA Tencor MIE Sarl,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor China Corporation,KLA Tencor China Corporation,,,,,,https://www.bloomberg.com/research//stocks/private/snapshot.asp?privcapId=35444934,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Holding Limited,KLA Tencor Holding Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Asia Pac Distribution Corporation,KLA Tencor Asia Pac Distribution Corporation,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=225151494,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,Zeta Instruments Shanghai Company limited,Zeta Instruments Shanghai Company limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,ICOS Vision Systems Corporation NV,ICOS Vision Systems Corporation NV,19-May-08,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=391362,FALSE,2008,5,19,TRUE,-,-,-,
KLA Corporation,EQT-262732,Benchmark Vision Systems Singapore Private Limited,Benchmark Vision Systems Singapore Private Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
KLA Corporation,EQT-262732,KLA Tencor Integrated Metrology Israel Limited,KLA Tencor Integrated Metrology Israel Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Department Stores Inc,Kohls Department Stores Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4160171,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Illinois Inc,Kohls Illinois Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33377278,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Cares LLC,Kohls Cares LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=54547978,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Value Services Inc,Kohls Value Services Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33377383,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,KWAL LLC,KWAL LLC,,,,,,https://www.bloomberg.com/research//stocks/private/snapshot.asp?privcapId=54547874,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Pennsylvania Inc,Kohls Pennsylvania Inc,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Indiana LP,Kohls Indiana LP,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Investment Corporation,Kohls Investment Corporation,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Indiana Inc,Kohls Indiana Inc,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Kohls Michigan LP,Kohls Michigan LP,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Kohls Corporation,EQT-0872F5,Dana Buchman Inc,Dana Buchman Inc,11-Oct-11,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=39418672,FALSE,2011,10,11,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Victoria's Secret Stores LLC,"Victoria's Secret, Victoria's Secret Stores LLC",,,,,https://en.wikipedia.org/wiki/Victoria's_Secret,,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Bath and Body Works LLC,Bath and Body Works LLC,,,,https://www.linkedin.com/company/bath-&-body-works/,https://en.wikipedia.org/wiki/Bath_%26_Body_Works,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4166585,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Lane Bryant Inc,Lane Bryant Inc,,,,,https://en.wikipedia.org/wiki/Lane_Bryant,,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,La Senza Corporation,La Senza Corporation,2006,Jan-2019,,,https://en.wikipedia.org/wiki/La_Senza,,TRUE,2006,-,-,TRUE,2019,1,-,
L Brands Inc, EQT-21FA11,Henri Bendel Inc,Henri Bendel Inc,,Jan-2019,,,https://en.wikipedia.org/wiki/Henri_Bendel,,TRUE,-,-,-,TRUE,2019,1,-,
L Brands Inc, EQT-21FA11,Tween Brands Inc,Tween Brands Inc,,,Has ended,,https://en.wikipedia.org/wiki/Tween_Brands,,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Mast Industries Far East Limited,Mast Industries Far East Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=30279140,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Intimate Brands Inc,Intimate Brands Inc,20-Mar-02,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=341639,FALSE,2002,3,20,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Victoria's Secret Stores LLC,Victoria's Secret Stores LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4175421,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,beautyAvenues LLC,beautyAvenues LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33597350,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Victoria’s Secret Stores Brand Management Inc,Victoria’s Secret Stores Brand Management Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33598574,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Limited Brands Service Company LLC,Limited Brands Service Company LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33597766,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,L Overseas Holdings LP,L Overseas Holdings LP,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=266822940,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Retail Store Operations Inc,Retail Store Operations Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=310127022,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Intimate Brands Holding LLC,Intimate Brands Holding LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=128848061,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Aura Science LLC,Aura Science LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=141710530,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Bath and Body Works Brand Management Inc,Bath and Body Works Brand Management Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33598229,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Victorias Secret Direct Brand Management LLC,Victorias Secret Direct Brand Management LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33598620,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Distribution Land Corporation,Distribution Land Corporation,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=26301217,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11, Independent Production Services Inc, Independent Production Services Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=141710612,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,L Brands Overseas Inc,L Brands Overseas Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=310139340,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Limited Customs Services Inc,Limited Customs Services Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=141711767,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Mast Industries Delaware Inc,Mast Industries Delaware Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33597428,TRUE,-,-,-,TRUE,-,-,-,
L Brands Inc, EQT-21FA11,Victorias Secret Beauty Company,Victorias Secret Beauty Company,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=141710772,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Novellus Systems Inc,Novellus Systems Inc,04-Jun-12,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=32265,FALSE,2012,6,4,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Coventor Inc,Coventor Inc,28-Aug-17,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=31505,FALSE,2017,8,28,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research AG,Lam Research AG,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=5689388,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Silfex Inc,Silfex Inc,,,,https://www.linkedin.com/company/silfex-inc----a-division-of-lam-research-corporation,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Metryx Limited,Metryx Limited,27-Jun-14,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=44516620,FALSE,2014,6,27,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,SEZ Holding AG ,SEZ Holding AG ,10-Dec-07,,,,,https://mergr.com/sez-holding-ag-acquired-by-lam-research,FALSE,2007,12,10,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Compnay limited,Lam Research Compnay limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,SEZ AG,SEZ AG,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Bullen Semiconductor Corporation,Bullen Semiconductor Corporation,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research SAS,Lam Research SAS,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=41265251,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Limited,Lam Research Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Korea Limited,Lam Research Korea Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=41265399,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research International BV,Lam Research International BV,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Ireland Limited,Lam Research  Ireland  Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62453649,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research BV,Lam Research BV,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=5842764,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Management GmbH,Lam Research Management GmbH,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=165723253,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Israel Limited,Lam Research Israel Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=41265374,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Srl,Lam Research Srl,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=41265492,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research GmbH,Lam Research GmbH,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Shanghai Company Limited,Lam Research Shanghai Company Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=83236412,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Novellus Systems International BV,Novellus Systems International BV,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=47531791,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,SEZ China Limited,SEZ China Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Novellus Singapore Private Limited,Novellus Singapore Private Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33280609,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Sez Japan Inc,Sez Japan Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=30565838,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research Malaysia Sdn Bhd,Lam Research Malaysia Sdn Bhd,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=83276649,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,SEZ Asia Pacific Private limited,SEZ Asia Pacific Private limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=47020866,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Lam Research India Private Limited,Lam Research  India  Private Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=310456304,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Voumard Machines Company SARL,Voumard Machines Company SARL,14-Sep-05,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=27714751,FALSE,2005,9,14,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Novellus Vietnam LLC,Novellus Vietnam LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=106840367,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Novellus Systems International LLC,Novellus Systems International LLC,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,MONKOWSKI RHINE Inc,MONKOWSKI RHINE Inc,,,True,,,https://opencorporates.com/companies/us_ca/C1384369,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,NHL Sub GmbH,NHL Sub GmbH,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=60495578,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Gamma Precision Technology Inc,Gamma Precision Technology Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=682187,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Topeka Merger Sub 2 Inc,Topeka Merger Sub 2 Inc,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Angstron Systems Inc,Angstron Systems Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=6766612,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,Bullen Semiconductor Company limited,Bullen Semiconductor Company limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,SEZ Management GmbH,SEZ Management GmbH,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lam Research Corporation,EQT-3169B4,SEZ Korea Limited,SEZ Korea Limited,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
Lan Med Nautilus Limited,N/A,Latin American Nautilus Chile SA,"Latin American Nautilus Chile SA, Latin American Nautilus Chile S.A.",2001,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=9708916,TRUE,2001,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Leggett and Platt Automotive Group New Jersy LLC,Leggett and Platt Automotive Group New Jersy LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=113279210,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Schukra of North America Limited,Schukra of North America Limited,08-May-00,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=4275364,FALSE,2000,5,8,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Elite Comfort Solutions LLC,Elite Comfort Solutions LLC,16-Jan-19,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=330672989,FALSE,2019,1,16,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,L and P Transportation LLC,L and P  Transportation LLC,,,,,,https://www.bloomberg.com/research/stocks/%5Cprivate/snapshot.asp?privcapId=113117953,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Precision Hydraulic Cylinders Inc,Precision Hydraulic Cylinders Inc,31-Jan-18,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=1595542,FALSE,2018,1,31,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Hanes Companies Inc,Hanes Companies Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=29271,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Leggett and Platt Components Europe Limited,Leggett and Platt  Components Europe Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=23063979,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Leggett and platt Commercial Vehicle Products  Inc,Leggett and platt Commercial Vehicle Products  Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=113279236,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Leggett and platt Components Company Inc,Leggett and platt Components Company Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4574005,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Crest Foam Corporation,Crest Foam Corporation,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=53090205,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Gamber Johnson LLC,Gamber Johnson  LLC,,,True,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=33193564,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Leggett and platt Canada Company,Leggett and platt Canada Company,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=4772303,TRUE,-,-,-,TRUE,-,-,-,
Leggett & Platt Inc,EQT-1A8F83,Leggett and Platt France SA,Leggett and Platt France SA,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=113324192,TRUE,-,-,-,TRUE,-,-,-,
